Datetime,Open,High,Low,Close,Volume,Supertrend,Final Lowerband,Final Upperband
2024-06-21 00:35:00+00:00,64853.01171875,64887.0234375,64853.01171875,64875.84765625,27557888,True,64813.15337935196,
2024-06-21 00:40:00+00:00,64856.8515625,64858.2578125,64845.8515625,64845.8515625,0,True,64813.15337935196,
2024-06-21 00:45:00+00:00,64854.734375,64854.734375,64813.10546875,64813.10546875,0,False,,64886.842461943634
2024-06-21 00:50:00+00:00,64781.5859375,64781.5859375,64745.921875,64745.921875,0,False,,64818.10255168678
2024-06-21 00:55:00+00:00,64745.8828125,64756.7890625,64745.8828125,64756.7890625,0,False,,64801.34034339308
2024-06-21 01:00:00+00:00,64781.8671875,64806.16796875,64755.46875,64806.16796875,0,True,64730.74447219623,
2024-06-21 01:05:00+00:00,64819.6875,64871.875,64819.6875,64853.328125,0,True,64794.1440484141,
2024-06-21 01:10:00+00:00,64808.1875,64808.1875,64681.3046875,64681.3046875,46927872,False,,64808.42191892736
2024-06-21 01:15:00+00:00,64651.13671875,64690.89453125,64651.13671875,64690.89453125,27570176,False,,64732.29964890961
2024-06-21 01:20:00+00:00,64720.55078125,64791.09375,64720.55078125,64791.09375,47763456,True,64690.64672223134,
2024-06-21 01:25:00+00:00,64797.72265625,64841.66015625,64797.72265625,64836.67578125,0,True,64755.97677657071,
2024-06-21 01:30:00+00:00,64854.921875,64965.01953125,64854.921875,64935.34375,0,True,64839.79316141362,
2024-06-21 01:35:00+00:00,64898.22265625,64924.74609375,64898.22265625,64909.2890625,0,True,64844.61247808477,
2024-06-21 01:40:00+00:00,64909.2890625,64909.2890625,64861.26953125,64861.26953125,0,True,64844.61247808477,
2024-06-21 01:45:00+00:00,64864.60546875,64884.5859375,64864.60546875,64884.5859375,0,True,64844.61247808477,
2024-06-21 01:50:00+00:00,64914.93359375,64914.93359375,64883.84765625,64895.6640625,0,True,64844.61247808477,
2024-06-21 01:55:00+00:00,64884.671875,64916.7890625,64884.671875,64907.8984375,0,True,64845.457111324555,
2024-06-21 02:00:00+00:00,64922.74609375,64966.015625,64908.546875,64960.25390625,0,True,64881.7235095671,
2024-06-21 02:05:00+00:00,65007.546875,65007.546875,64920.7265625,64920.7265625,0,True,64905.452721110385,
2024-06-21 02:10:00+00:00,64919.4765625,64919.4765625,64877.33203125,64887.4453125,0,False,,64955.55934787565
2024-06-21 02:15:00+00:00,64889.91796875,64889.91796875,64863.69921875,64871.76953125,0,False,,64930.87001465058
2024-06-21 02:20:00+00:00,64871.625,64871.625,64861.8046875,64862.46484375,0,False,,64916.36660693552
2024-06-21 02:25:00+00:00,64871.1328125,64895.890625,64866.29296875,64895.890625,0,False,,64916.36660693552
2024-06-21 02:30:00+00:00,64876.125,64876.51953125,64841.0390625,64841.0390625,0,False,,64907.49070161777
2024-06-21 02:35:00+00:00,64786.39453125,64786.39453125,64747.75,64747.75,0,False,,64820.24143614349
2024-06-21 02:40:00+00:00,64726.16015625,64760.953125,64726.16015625,64760.953125,4241408,False,,64794.888190966645
2024-06-21 02:45:00+00:00,64781.4296875,64781.4296875,64754.5546875,64771.94140625,0,False,,64794.888190966645
2024-06-21 02:50:00+00:00,64769.92578125,64780.390625,64743.53125,64745.16796875,15874048,False,,64794.888190966645
2024-06-21 02:55:00+00:00,64728.63671875,64750.3671875,64728.63671875,64750.3671875,10973184,False,,64784.58991894906
2024-06-21 03:00:00+00:00,64752.66796875,64752.66796875,64709.55859375,64709.55859375,3477504,False,,64776.00338799165
2024-06-21 03:05:00+00:00,64737.21484375,64750.6796875,64737.21484375,64749.96875,12570624,False,,64776.00338799165
2024-06-21 03:10:00+00:00,64770.5546875,64770.5546875,64768.31640625,64768.31640625,21110784,False,,64776.00338799165
2024-06-21 03:15:00+00:00,64777.03515625,64777.03515625,64758.671875,64758.671875,20414464,False,,64776.00338799165
2024-06-21 03:20:00+00:00,64785.27734375,64795.65234375,64785.27734375,64785.55078125,40814592,True,64750.996513857426,
2024-06-21 03:25:00+00:00,64776.921875,64776.921875,64764.55078125,64764.55078125,19302400,True,64750.996513857426,
2024-06-21 03:30:00+00:00,64754.54296875,64754.54296875,64656.79296875,64656.79296875,6600704,False,,64750.303097212985
2024-06-21 03:35:00+00:00,64684.0078125,64731.5625,64684.0078125,64713.3203125,47333376,False,,64750.303097212985
2024-06-21 03:40:00+00:00,64710.7890625,64742.6015625,64710.7890625,64742.6015625,8267776,False,,64750.303097212985
2024-06-21 03:45:00+00:00,64722.1171875,64722.1171875,64711.53515625,64711.53515625,17330176,False,,64750.303097212985
2024-06-21 03:50:00+00:00,64703.16796875,64703.16796875,64664.1796875,64664.1796875,0,False,,64728.51797067519
2024-06-21 03:55:00+00:00,64640.34375,64640.34375,64582.421875,64582.421875,0,False,,64659.91832204517
2024-06-21 04:00:00+00:00,64469.46875,64469.46875,64334.3828125,64359.2265625,147542016,False,,64470.41164609066
2024-06-21 04:05:00+00:00,64451.98046875,64488.76953125,64451.98046875,64475.54296875,172222464,True,64395.78342476841,
2024-06-21 04:10:00+00:00,64496.90625,64500.21484375,64496.90625,64500.21484375,88332288,True,64428.96094166657,
2024-06-21 04:15:00+00:00,64502.4453125,64512.8203125,64502.4453125,64512.8203125,21041152,True,64443.732620937415,
2024-06-21 04:20:00+00:00,64535.3828125,64569.5390625,64535.3828125,64569.5390625,58687488,True,64489.27889009367,
2024-06-21 04:25:00+00:00,64575.96484375,64584.89453125,64575.96484375,64584.89453125,28426240,True,64522.0302979593,
2024-06-21 04:30:00+00:00,64553.640625,64592.34765625,64553.640625,64592.34765625,2021376,True,64522.0302979593,
2024-06-21 04:35:00+00:00,64566.59375,64600.19921875,64566.59375,64600.19921875,272384,True,64529.24879915953,
2024-06-21 04:40:00+00:00,64570.80859375,64571.2578125,64570.80859375,64571.2578125,10016768,True,64529.24879915953,
2024-06-21 04:45:00+00:00,64586.9140625,64586.9140625,64560.0,64560.0,3678208,True,64529.24879915953,
2024-06-21 04:50:00+00:00,64602.75390625,64613.359375,64587.99609375,64587.99609375,0,True,64551.065228102925,
2024-06-21 04:55:00+00:00,64620.4140625,64620.4140625,64613.2578125,64613.2578125,8747008,True,64568.94288498013,
2024-06-21 05:00:00+00:00,64633.05859375,64633.05859375,64612.36328125,64628.93359375,0,True,64577.537658982124,
2024-06-21 05:05:00+00:00,64621.8203125,64626.76953125,64535.9609375,64535.9609375,0,False,,64631.31845066609
2024-06-21 05:10:00+00:00,64556.5546875,64556.5546875,64496.265625,64496.265625,0,False,,64577.39695716198
2024-06-21 05:15:00+00:00,64493.29296875,64513.37109375,64486.8359375,64513.37109375,5206016,False,,64548.645152070785
2024-06-21 05:20:00+00:00,64511.23046875,64515.05078125,64477.50390625,64477.50390625,0,False,,64543.7195040512
2024-06-21 05:25:00+00:00,64517.0234375,64542.6796875,64510.703125,64542.6796875,13875200,False,,64543.7195040512
2024-06-21 05:30:00+00:00,64541.9921875,64545.4453125,64536.78125,64545.4453125,0,True,64495.95290484352,
2024-06-21 05:35:00+00:00,64569.55078125,64590.01171875,64554.99609375,64559.8125,2308096,True,64527.40292685917,
2024-06-21 05:40:00+00:00,64557.83984375,64557.83984375,64549.80859375,64549.80859375,0,True,64527.40292685917,
2024-06-21 05:45:00+00:00,64541.6015625,64560.03515625,64541.6015625,64545.4921875,0,True,64527.40292685917,
2024-06-21 05:50:00+00:00,64553.69140625,64597.01171875,64553.69140625,64597.01171875,0,True,64534.851655555336,
2024-06-21 05:55:00+00:00,64613.5078125,64629.828125,64613.5078125,64622.41796875,0,True,64581.936411874805,
2024-06-21 06:00:00+00:00,64624.140625,64624.140625,64593.73828125,64593.73828125,0,True,64581.936411874805,
2024-06-21 06:05:00+00:00,64590.28125,64620.55859375,64582.16015625,64620.55859375,0,True,64581.936411874805,
2024-06-21 06:10:00+00:00,64654.79296875,64685.8046875,64654.79296875,64685.8046875,0,True,64628.89146456923,
2024-06-21 06:15:00+00:00,64691.51953125,64691.51953125,64665.03515625,64665.03515625,0,True,64638.362279049805,
2024-06-21 06:20:00+00:00,64676.0234375,64676.0234375,64585.21484375,64592.375,0,False,,64675.623558230174
2024-06-21 06:25:00+00:00,64580.24609375,64580.24609375,64554.3828125,64575.7421875,0,False,,64611.61764771966
2024-06-21 06:30:00+00:00,64592.14453125,64621.88671875,64590.1015625,64621.88671875,0,True,64561.50681236481,
2024-06-21 06:35:00+00:00,64628.8359375,64641.11328125,64598.19921875,64598.19921875,0,True,64575.32624831583,
2024-06-21 06:40:00+00:00,64614.0234375,64614.0234375,64590.421875,64590.421875,0,True,64575.32624831583,
2024-06-21 06:45:00+00:00,64588.52734375,64617.38671875,64588.52734375,64614.21875,0,True,64575.32624831583,
2024-06-21 06:50:00+00:00,64591.03515625,64591.03515625,64547.50390625,64558.578125,0,False,,64612.76665716526
2024-06-21 06:55:00+00:00,64559.80859375,64585.64453125,64554.56640625,64585.64453125,315392,False,,64612.360694573734
2024-06-21 07:00:00+00:00,64585.90625,64650.84375,64585.90625,64595.25390625,0,False,,64612.360694573734
2024-06-21 07:05:00+00:00,64614.296875,64627.26953125,64604.91796875,64625.6171875,10639360,True,64572.79752489527,
2024-06-21 07:10:00+00:00,64620.88671875,64635.17578125,64620.88671875,64635.17578125,0,True,64587.63574115575,
2024-06-21 07:15:00+00:00,64646.41015625,64680.15234375,64646.41015625,64661.7421875,0,True,64622.427635790176,
2024-06-21 07:20:00+00:00,64674.10546875,64682.9609375,64656.62890625,64656.62890625,0,True,64630.393465961155,
2024-06-21 07:25:00+00:00,64648.2578125,64692.2265625,64648.2578125,64692.2265625,0,True,64630.393465961155,
2024-06-21 07:30:00+00:00,64679.6328125,64679.6328125,64657.4375,64657.4375,0,True,64630.393465961155,
2024-06-21 07:35:00+00:00,64635.5234375,64635.5234375,64591.9296875,64591.9296875,0,False,,64655.69348948619
2024-06-21 07:40:00+00:00,64605.6875,64605.6875,64570.4921875,64584.33984375,0,False,,64629.37960928757
2024-06-21 07:45:00+00:00,64524.9921875,64524.9921875,64423.484375,64423.484375,4313088,False,,64527.484617108814
2024-06-21 07:50:00+00:00,64449.08984375,64449.08984375,64247.99609375,64247.99609375,57073664,False,,64416.574046022935
2024-06-21 07:55:00+00:00,64299.546875,64307.5,64187.97265625,64187.97265625,136370176,False,,64320.91703204564
2024-06-21 08:00:00+00:00,64181.43359375,64253.640625,64181.43359375,64253.640625,35330048,False,,64290.62044602857
2024-06-21 08:05:00+00:00,64263.13671875,64263.13671875,64198.4140625,64198.4140625,36141056,False,,64290.62044602857
2024-06-21 08:10:00+00:00,64227.76171875,64296.921875,64227.76171875,64289.9609375,70238208,False,,64290.62044602857
2024-06-21 08:15:00+00:00,64302.87890625,64302.87890625,64267.4609375,64278.98828125,27807744,False,,64290.62044602857
2024-06-21 08:20:00+00:00,64295.3046875,64320.19921875,64295.3046875,64320.19921875,15427584,True,64239.795850555965,
2024-06-21 08:25:00+00:00,64322.15234375,64322.15234375,64285.5234375,64285.5234375,13142016,True,64239.795850555965,
2024-06-21 08:30:00+00:00,64236.828125,64248.3828125,64236.828125,64240.0703125,30230528,True,64239.795850555965,
2024-06-21 08:35:00+00:00,64204.1328125,64204.1328125,64119.35546875,64119.35546875,39200768,False,,64230.705143304076
2024-06-21 08:40:00+00:00,64135.09375,64198.30078125,64117.640625,64198.30078125,16031744,False,,64228.10162116117
2024-06-21 08:45:00+00:00,64128.0859375,64128.43359375,64128.0859375,64128.43359375,30101504,False,,64198.399076232556
2024-06-21 08:50:00+00:00,63829.65234375,63829.65234375,63744.859375,63744.859375,408911872,False,,63888.7386607968
2024-06-21 08:55:00+00:00,63783.0234375,63783.0234375,63642.78125,63642.78125,327915520,False,,63818.26108377962
2024-06-21 09:00:00+00:00,63608.32421875,63634.421875,63580.703125,63580.703125,91338752,False,,63708.59317852666
2024-06-21 09:05:00+00:00,63574.109375,63667.4453125,63574.109375,63582.64453125,125999104,False,,63708.59317852666
2024-06-21 09:10:00+00:00,63697.93359375,63703.0859375,63693.78515625,63693.78515625,93460480,False,,63708.59317852666
2024-06-21 09:15:00+00:00,63663.25,63663.25,63627.63671875,63638.77734375,72683520,False,,63708.59317852666
2024-06-21 09:20:00+00:00,63581.703125,63636.96875,63581.703125,63636.96875,96016384,False,,63703.84289068134
2024-06-21 09:25:00+00:00,63724.92578125,63865.33203125,63716.0078125,63865.33203125,112367616,True,63682.77733588679,
2024-06-21 09:30:00+00:00,63845.65234375,63905.30078125,63845.65234375,63905.30078125,88197120,True,63772.408391360615,
2024-06-21 09:35:00+00:00,63806.0234375,64089.63671875,63806.0234375,64089.63671875,87590912,True,63826.707395974554,
2024-06-21 09:40:00+00:00,64071.39453125,64106.24609375,64071.39453125,64091.24609375,176742400,True,63976.324742314595,
2024-06-21 09:45:00+00:00,64041.171875,64043.91796875,64041.171875,64043.91796875,47382528,True,63976.324742314595,
2024-06-21 09:50:00+00:00,64074.09765625,64191.8359375,64074.09765625,64161.234375,82995200,True,64022.546908462326,
2024-06-21 09:55:00+00:00,64170.2109375,64170.2109375,64091.48046875,64091.48046875,82434048,True,64023.59475667859,
2024-06-21 10:00:00+00:00,64043.7578125,64043.7578125,64031.03125,64042.94921875,24111104,True,64023.59475667859,
2024-06-21 10:05:00+00:00,64040.546875,64040.546875,64040.546875,64040.546875,0,True,64023.59475667859,
