,Datetime,Open,High,Low,Close,Volume,Final Lowerband,Final Upperband,super,Supertrend,Signal
177,2024-06-20 19:15:00+00:00,65012.00390625,65012.00390625,64942.53515625,64942.53515625,12599296,0.0,65041.24565893763,65041.24565893763,-98.71050268763065,
178,2024-06-20 19:20:00+00:00,64941.7265625,64941.7265625,64807.87109375,64807.87109375,26834944,0.0,64945.843749339445,64945.843749339445,-137.9726555894449,1
179,2024-06-20 19:25:00+00:00,64806.46484375,65005.07421875,64806.46484375,65005.07421875,10295296,64821.96816458298,0.0,64821.96816458298,183.1060541670231,
180,2024-06-20 19:30:00+00:00,65033.18359375,65033.18359375,64991.27734375,64991.27734375,74366976,64932.61861377156,0.0,64932.61861377156,58.658729978436895,
181,2024-06-20 19:35:00+00:00,64998.2578125,64998.2578125,64941.515625,64941.515625,108869632,64932.61861377156,0.0,64932.61861377156,8.897011228436895,
182,2024-06-20 19:40:00+00:00,64938.578125,64987.06640625,64938.578125,64987.06640625,35049472,64932.61861377156,0.0,64932.61861377156,54.447792478436895,
183,2024-06-20 19:45:00+00:00,64992.921875,64992.921875,64971.49609375,64971.49609375,129077248,64932.61861377156,0.0,64932.61861377156,38.877479978436895,
184,2024-06-20 19:50:00+00:00,64961.44921875,64978.6015625,64954.0234375,64954.0234375,163106816,64932.61861377156,0.0,64932.61861377156,21.404823728436895,-1
185,2024-06-20 19:55:00+00:00,64925.98828125,64930.62109375,64925.98828125,64928.515625,109627392,0.0,64989.32337747013,64989.32337747013,-60.807752470129344,1
186,2024-06-20 20:00:00+00:00,65005.34765625,65067.6796875,65005.34765625,65067.6796875,186054656,64967.68044463019,0.0,64967.68044463019,99.99924286980968,
187,2024-06-20 20:05:00+00:00,65061.359375,65137.109375,65061.359375,65120.2890625,129079296,65029.709470477945,0.0,65029.709470477945,90.5795920220553,-1
188,2024-06-20 20:10:00+00:00,65112.1640625,65112.1640625,65017.75,65017.75,61755392,0.0,65137.78335157727,65137.78335157727,-120.0333515772727,
189,2024-06-20 20:15:00+00:00,65038.265625,65090.08984375,65038.265625,65090.08984375,14481408,0.0,65136.95540704444,65136.95540704444,-46.865563294442836,
190,2024-06-20 20:20:00+00:00,65085.34765625,65085.34765625,65047.46875,65047.46875,0,0.0,65136.17021789701,65136.17021789701,-88.70146789700811,
191,2024-06-20 20:25:00+00:00,65015.54296875,65024.2578125,65008.5078125,65008.5078125,0,0.0,65083.06471953976,65083.06471953976,-74.55690703976143,
192,2024-06-20 20:30:00+00:00,64988.50390625,64994.78515625,64977.1484375,64983.2734375,0,0.0,65049.11645070557,65049.11645070557,-65.84301320557279,
193,2024-06-20 20:35:00+00:00,64984.078125,64984.078125,64956.0234375,64956.0234375,0,0.0,65029.69093844286,65029.69093844286,-73.66750094285817,
194,2024-06-20 20:40:00+00:00,64960.94921875,64988.18359375,64960.94921875,64988.18359375,0,0.0,65029.69093844286,65029.69093844286,-41.50734469285817,1
195,2024-06-20 20:45:00+00:00,65008.83984375,65039.890625,65008.83984375,65034.76953125,4556800,64967.9915898648,0.0,64967.9915898648,66.77794138519675,
196,2024-06-20 20:50:00+00:00,65041.6796875,65076.21875,65041.6796875,65059.08984375,0,65004.06801681726,0.0,65004.06801681726,55.021826932737895,
197,2024-06-20 20:55:00+00:00,65052.359375,65052.359375,65045.19921875,65047.03515625,0,65004.06801681726,0.0,65004.06801681726,42.967139432737895,
198,2024-06-20 21:00:00+00:00,65055.56640625,65058.91796875,65043.19921875,65058.91796875,0,65004.06801681726,0.0,65004.06801681726,54.849951932737895,
199,2024-06-20 21:05:00+00:00,65056.79296875,65066.046875,65056.14453125,65056.14453125,0,65017.55724442404,0.0,65017.55724442404,38.5872868259612,
200,2024-06-20 21:10:00+00:00,65068.09765625,65080.85546875,65068.09765625,65073.85546875,0,65032.82085592033,0.0,65032.82085592033,41.03461282967328,
201,2024-06-20 21:15:00+00:00,65066.34765625,65074.67578125,65057.18359375,65074.67578125,0,65032.82085592033,0.0,65032.82085592033,41.85492532967328,
202,2024-06-20 21:20:00+00:00,65075.9296875,65086.39453125,65073.4296875,65073.4296875,0,65043.30020579806,0.0,65043.30020579806,30.12948170193704,
203,2024-06-20 21:25:00+00:00,65089.4765625,65117.9765625,65089.4765625,65117.9765625,0,65066.32116178039,0.0,65066.32116178039,51.65540071961004,
204,2024-06-20 21:30:00+00:00,65134.6328125,65134.6328125,65118.50390625,65119.1015625,2930688,65091.23787372821,0.0,65091.23787372821,27.863688771787565,-1
205,2024-06-20 21:35:00+00:00,65045.31640625,65047.49609375,65026.77734375,65026.77734375,0,0.0,65078.16657770924,65078.16657770924,-51.38923395924212,
206,2024-06-20 21:40:00+00:00,65019.796875,65036.2109375,65019.796875,65036.2109375,0,0.0,65066.57218556249,65066.57218556249,-30.361248062486993,
207,2024-06-20 21:45:00+00:00,65034.44140625,65034.8359375,65034.09375,65034.09375,53248,0.0,65066.57218556249,65066.57218556249,-32.47843556248699,
208,2024-06-20 21:50:00+00:00,65011.32421875,65011.32421875,64996.5234375,64997.3359375,0,0.0,65039.1117124922,65039.1117124922,-41.77577499220206,
209,2024-06-20 21:55:00+00:00,64999.37890625,65005.94140625,64999.37890625,65005.94140625,0,0.0,65035.18979905482,65035.18979905482,-29.24839280481683,
210,2024-06-20 22:00:00+00:00,64997.140625,65030.89453125,64997.140625,65030.89453125,0,0.0,65035.18979905482,65035.18979905482,-4.295267804816831,1
211,2024-06-20 22:05:00+00:00,65032.7265625,65047.59375,65031.51953125,65047.59375,0,65008.49985651589,0.0,65008.49985651589,39.093893484110595,
212,2024-06-20 22:10:00+00:00,65086.20703125,65094.46875,65086.20703125,65094.46875,9373696,65057.69928492652,0.0,65057.69928492652,36.76946507347748,-1
213,2024-06-20 22:15:00+00:00,65085.7265625,65085.7265625,65030.0,65030.0,0,0.0,65093.68490137915,65093.68490137915,-63.68490137915069,
214,2024-06-20 22:20:00+00:00,64996.2890625,64996.2890625,64990.765625,64991.2890625,0,0.0,65029.69023936628,65029.69023936628,-38.401176866282185,
215,2024-06-20 22:25:00+00:00,64989.6640625,65002.2265625,64989.6640625,65002.2265625,0,0.0,65029.69023936628,65029.69023936628,-27.463676866282185,
216,2024-06-20 22:30:00+00:00,65005.1640625,65020.93359375,64984.35546875,64984.35546875,192512,0.0,65029.69023936628,65029.69023936628,-45.334770616282185,
217,2024-06-20 22:35:00+00:00,65005.5390625,65005.5390625,64979.44921875,64979.44921875,0,0.0,65025.77546965396,65025.77546965396,-46.32625090396323,
218,2024-06-20 22:40:00+00:00,64975.74609375,64975.74609375,64948.01171875,64960.3046875,8620032,0.0,64994.97585237605,64994.97585237605,-34.67116487604653,
219,2024-06-20 22:45:00+00:00,64963.26171875,64983.78125,64963.26171875,64983.78125,0,0.0,64994.97585237605,64994.97585237605,-11.194602376046532,
220,2024-06-20 22:50:00+00:00,64975.56640625,64975.56640625,64955.00390625,64955.00390625,0,0.0,64994.97585237605,64994.97585237605,-39.97194612604653,
221,2024-06-20 22:55:00+00:00,64958.546875,64958.546875,64947.2890625,64950.16015625,0,0.0,64982.66298622566,64982.66298622566,-32.50282997565955,
222,2024-06-20 23:00:00+00:00,64955.96875,64961.546875,64954.4140625,64961.546875,0,0.0,64982.66298622566,64982.66298622566,-21.11611122565955,1
223,2024-06-20 23:05:00+00:00,64994.13671875,65000.41015625,64990.546875,64994.1796875,0,64966.473918657255,0.0,64966.473918657255,27.705768842744874,-1
224,2024-06-20 23:10:00+00:00,64997.21484375,64997.21484375,64964.78515625,64964.78515625,20619264,0.0,65010.347106020985,65010.347106020985,-45.56194977098494,
225,2024-06-20 23:15:00+00:00,64954.87109375,64960.78515625,64948.95703125,64948.95703125,20731904,0.0,64982.86630166882,64982.86630166882,-33.909270418822416,
226,2024-06-20 23:20:00+00:00,64956.65234375,64956.65234375,64946.53515625,64948.796875,3495936,0.0,64977.80115587687,64977.80115587687,-29.004280876870325,
227,2024-06-20 23:25:00+00:00,64951.65625,64951.65625,64932.3515625,64932.3515625,34136064,0.0,64967.52104028915,64967.52104028915,-35.16947778915346,
228,2024-06-20 23:30:00+00:00,64930.19140625,64931.75390625,64923.40234375,64923.40234375,0,0.0,64951.43846751018,64951.43846751018,-28.036123760182818,
229,2024-06-20 23:35:00+00:00,64912.78515625,64917.01171875,64911.7421875,64917.01171875,8292352,0.0,64937.01727700913,64937.01727700913,-20.00555825913034,
230,2024-06-20 23:40:00+00:00,64923.05078125,64923.05078125,64902.5859375,64902.5859375,23023616,0.0,64935.24113524571,64935.24113524571,-32.65519774571294,
231,2024-06-20 23:45:00+00:00,64904.03125,64904.03125,64895.890625,64895.890625,5144576,0.0,64920.955498283605,64920.955498283605,-25.064873283605266,
232,2024-06-20 23:50:00+00:00,64891.02734375,64891.02734375,64865.46875,64868.21484375,0,0.0,64900.18533908026,64900.18533908026,-31.97049533025711,
233,2024-06-20 23:55:00+00:00,64855.25390625,64855.25390625,64835.92578125,64835.92578125,25151488,0.0,64868.56231298476,64868.56231298476,-32.636531734759046,1
234,2024-06-21 00:00:00+00:00,64837.98828125,64870.60546875,64837.98828125,64870.60546875,0,64830.1536839387,0.0,64830.1536839387,40.45178481130279,
235,2024-06-21 00:05:00+00:00,64901.49609375,64901.49609375,64856.45703125,64856.45703125,0,64852.74378429479,0.0,64852.74378429479,3.713246955208888,-1
236,2024-06-21 00:10:00+00:00,64851.13671875,64851.13671875,64744.70703125,64744.70703125,0,0.0,64832.70637538481,64832.70637538481,-87.99934413481242,
237,2024-06-21 00:15:00+00:00,64709.98828125,64712.70703125,64709.98828125,64712.70703125,0,0.0,64746.12558159633,64746.12558159633,-33.41855034633045,1
238,2024-06-21 00:20:00+00:00,64640.7421875,64757.69921875,64628.5546875,64757.69921875,12685312,64648.9123671882,0.0,64648.9123671882,108.7868515618029,
239,2024-06-21 00:25:00+00:00,64732.83203125,64845.26171875,64732.83203125,64845.26171875,60219392,64738.010778906806,0.0,64738.010778906806,107.25093984319392,
240,2024-06-21 00:30:00+00:00,64814.59765625,64814.59765625,64785.53125,64785.53125,30476288,64748.15891976612,0.0,64748.15891976612,37.37233023387671,
241,2024-06-21 00:35:00+00:00,64853.01171875,64887.0234375,64853.01171875,64875.84765625,27557888,64813.15337935196,0.0,64813.15337935196,62.69427689803706,
242,2024-06-21 00:40:00+00:00,64856.8515625,64858.2578125,64845.8515625,64845.8515625,0,64813.15337935196,0.0,64813.15337935196,32.69818314803706,-1
243,2024-06-21 00:45:00+00:00,64854.734375,64854.734375,64813.10546875,64813.10546875,0,0.0,64886.842461943634,64886.842461943634,-73.73699319363368,
244,2024-06-21 00:50:00+00:00,64781.5859375,64781.5859375,64745.921875,64745.921875,0,0.0,64818.10255168678,64818.10255168678,-72.18067668678123,
245,2024-06-21 00:55:00+00:00,64745.8828125,64756.7890625,64745.8828125,64756.7890625,0,0.0,64801.34034339308,64801.34034339308,-44.55128089307982,1
246,2024-06-21 01:00:00+00:00,64781.8671875,64806.16796875,64755.46875,64806.16796875,0,64730.74447219623,0.0,64730.74447219623,75.42349655376893,
247,2024-06-21 01:05:00+00:00,64819.6875,64871.875,64819.6875,64853.328125,0,64794.1440484141,0.0,64794.1440484141,59.184076585901494,-1
248,2024-06-21 01:10:00+00:00,64808.1875,64808.1875,64681.3046875,64681.3046875,46927872,0.0,64808.42191892736,64808.42191892736,-127.11723142735718,
249,2024-06-21 01:15:00+00:00,64651.13671875,64690.89453125,64651.13671875,64690.89453125,27570176,0.0,64732.29964890961,64732.29964890961,-41.40511765961128,1
250,2024-06-21 01:20:00+00:00,64720.55078125,64791.09375,64720.55078125,64791.09375,47763456,64690.64672223134,0.0,64690.64672223134,100.44702776866325,
251,2024-06-21 01:25:00+00:00,64797.72265625,64841.66015625,64797.72265625,64836.67578125,0,64755.97677657071,0.0,64755.97677657071,80.69900467929256,
252,2024-06-21 01:30:00+00:00,64854.921875,64965.01953125,64854.921875,64935.34375,0,64839.79316141362,0.0,64839.79316141362,95.55058858638222,
253,2024-06-21 01:35:00+00:00,64898.22265625,64924.74609375,64898.22265625,64909.2890625,0,64844.61247808477,0.0,64844.61247808477,64.67658441523236,
254,2024-06-21 01:40:00+00:00,64909.2890625,64909.2890625,64861.26953125,64861.26953125,0,64844.61247808477,0.0,64844.61247808477,16.657053165232355,
255,2024-06-21 01:45:00+00:00,64864.60546875,64884.5859375,64864.60546875,64884.5859375,0,64844.61247808477,0.0,64844.61247808477,39.973459415232355,
256,2024-06-21 01:50:00+00:00,64914.93359375,64914.93359375,64883.84765625,64895.6640625,0,64844.61247808477,0.0,64844.61247808477,51.051584415232355,
257,2024-06-21 01:55:00+00:00,64884.671875,64916.7890625,64884.671875,64907.8984375,0,64845.45711132456,0.0,64845.45711132456,62.44132617543801,
258,2024-06-21 02:00:00+00:00,64922.74609375,64966.015625,64908.546875,64960.25390625,0,64881.7235095671,0.0,64881.7235095671,78.53039668290148,
259,2024-06-21 02:05:00+00:00,65007.546875,65007.546875,64920.7265625,64920.7265625,0,64905.45272111039,0.0,64905.45272111039,15.273841389607696,-1
260,2024-06-21 02:10:00+00:00,64919.4765625,64919.4765625,64877.33203125,64887.4453125,0,0.0,64955.55934787565,64955.55934787565,-68.11403537564911,
261,2024-06-21 02:15:00+00:00,64889.91796875,64889.91796875,64863.69921875,64871.76953125,0,0.0,64930.87001465058,64930.87001465058,-59.10048340057983,
262,2024-06-21 02:20:00+00:00,64871.625,64871.625,64861.8046875,64862.46484375,0,0.0,64916.36660693552,64916.36660693552,-53.90176318551676,
263,2024-06-21 02:25:00+00:00,64871.1328125,64895.890625,64866.29296875,64895.890625,0,0.0,64916.36660693552,64916.36660693552,-20.475981935516756,
264,2024-06-21 02:30:00+00:00,64876.125,64876.51953125,64841.0390625,64841.0390625,0,0.0,64907.49070161777,64907.49070161777,-66.45163911776763,
265,2024-06-21 02:35:00+00:00,64786.39453125,64786.39453125,64747.75,64747.75,0,0.0,64820.24143614349,64820.24143614349,-72.49143614349305,
266,2024-06-21 02:40:00+00:00,64726.16015625,64760.953125,64726.16015625,64760.953125,4241408,0.0,64794.888190966645,64794.888190966645,-33.9350659666452,
267,2024-06-21 02:45:00+00:00,64781.4296875,64781.4296875,64754.5546875,64771.94140625,0,0.0,64794.888190966645,64794.888190966645,-22.946784716645197,
268,2024-06-21 02:50:00+00:00,64769.92578125,64780.390625,64743.53125,64745.16796875,15874048,0.0,64794.888190966645,64794.888190966645,-49.7202222166452,
269,2024-06-21 02:55:00+00:00,64728.63671875,64750.3671875,64728.63671875,64750.3671875,10973184,0.0,64784.58991894906,64784.58991894906,-34.22273144905921,
270,2024-06-21 03:00:00+00:00,64752.66796875,64752.66796875,64709.55859375,64709.55859375,3477504,0.0,64776.00338799165,64776.00338799165,-66.44479424165183,
271,2024-06-21 03:05:00+00:00,64737.21484375,64750.6796875,64737.21484375,64749.96875,12570624,0.0,64776.00338799165,64776.00338799165,-26.034637991651834,
272,2024-06-21 03:10:00+00:00,64770.5546875,64770.5546875,64768.31640625,64768.31640625,21110784,0.0,64776.00338799165,64776.00338799165,-7.6869817416518345,
273,2024-06-21 03:15:00+00:00,64777.03515625,64777.03515625,64758.671875,64758.671875,20414464,0.0,64776.00338799165,64776.00338799165,-17.331512991651834,1
274,2024-06-21 03:20:00+00:00,64785.27734375,64795.65234375,64785.27734375,64785.55078125,40814592,64750.99651385743,0.0,64750.99651385743,34.554267392566544,
275,2024-06-21 03:25:00+00:00,64776.921875,64776.921875,64764.55078125,64764.55078125,19302400,64750.99651385743,0.0,64750.99651385743,13.554267392566544,-1
276,2024-06-21 03:30:00+00:00,64754.54296875,64754.54296875,64656.79296875,64656.79296875,6600704,0.0,64750.303097212985,64750.303097212985,-93.51012846298545,
277,2024-06-21 03:35:00+00:00,64684.0078125,64731.5625,64684.0078125,64713.3203125,47333376,0.0,64750.303097212985,64750.303097212985,-36.98278471298545,
278,2024-06-21 03:40:00+00:00,64710.7890625,64742.6015625,64710.7890625,64742.6015625,8267776,0.0,64750.303097212985,64750.303097212985,-7.701534712985449,
279,2024-06-21 03:45:00+00:00,64722.1171875,64722.1171875,64711.53515625,64711.53515625,17330176,0.0,64750.303097212985,64750.303097212985,-38.76794096298545,
280,2024-06-21 03:50:00+00:00,64703.16796875,64703.16796875,64664.1796875,64664.1796875,0,0.0,64728.51797067519,64728.51797067519,-64.33828317518783,
281,2024-06-21 03:55:00+00:00,64640.34375,64640.34375,64582.421875,64582.421875,0,0.0,64659.91832204517,64659.91832204517,-77.49644704516686,
282,2024-06-21 04:00:00+00:00,64469.46875,64469.46875,64334.3828125,64359.2265625,147542016,0.0,64470.41164609066,64470.41164609066,-111.1850835906589,1
283,2024-06-21 04:05:00+00:00,64451.98046875,64488.76953125,64451.98046875,64475.54296875,172222464,64395.78342476841,0.0,64395.78342476841,79.75954398159229,
284,2024-06-21 04:10:00+00:00,64496.90625,64500.21484375,64496.90625,64500.21484375,88332288,64428.96094166657,0.0,64428.96094166657,71.25390208343015,
285,2024-06-21 04:15:00+00:00,64502.4453125,64512.8203125,64502.4453125,64512.8203125,21041152,64443.732620937415,0.0,64443.732620937415,69.08769156258495,
286,2024-06-21 04:20:00+00:00,64535.3828125,64569.5390625,64535.3828125,64569.5390625,58687488,64489.27889009367,0.0,64489.27889009367,80.26017240632791,
287,2024-06-21 04:25:00+00:00,64575.96484375,64584.89453125,64575.96484375,64584.89453125,28426240,64522.0302979593,0.0,64522.0302979593,62.864233290696575,
288,2024-06-21 04:30:00+00:00,64553.640625,64592.34765625,64553.640625,64592.34765625,2021376,64522.0302979593,0.0,64522.0302979593,70.31735829069657,
289,2024-06-21 04:35:00+00:00,64566.59375,64600.19921875,64566.59375,64600.19921875,272384,64529.24879915953,0.0,64529.24879915953,70.95041959046648,
290,2024-06-21 04:40:00+00:00,64570.80859375,64571.2578125,64570.80859375,64571.2578125,10016768,64529.24879915953,0.0,64529.24879915953,42.00901334046648,
291,2024-06-21 04:45:00+00:00,64586.9140625,64586.9140625,64560.0,64560.0,3678208,64529.24879915953,0.0,64529.24879915953,30.75120084046648,
292,2024-06-21 04:50:00+00:00,64602.75390625,64613.359375,64587.99609375,64587.99609375,0,64551.065228102925,0.0,64551.065228102925,36.930865647074825,
293,2024-06-21 04:55:00+00:00,64620.4140625,64620.4140625,64613.2578125,64613.2578125,8747008,64568.94288498013,0.0,64568.94288498013,44.314927519866615,
294,2024-06-21 05:00:00+00:00,64633.05859375,64633.05859375,64612.36328125,64628.93359375,0,64577.537658982124,0.0,64577.537658982124,51.39593476787559,-1
295,2024-06-21 05:05:00+00:00,64621.8203125,64626.76953125,64535.9609375,64535.9609375,0,0.0,64631.31845066609,64631.31845066609,-95.35751316609094,
296,2024-06-21 05:10:00+00:00,64556.5546875,64556.5546875,64496.265625,64496.265625,0,0.0,64577.39695716198,64577.39695716198,-81.13133216198185,
297,2024-06-21 05:15:00+00:00,64493.29296875,64513.37109375,64486.8359375,64513.37109375,5206016,0.0,64548.64515207079,64548.64515207079,-35.27405832079239,
298,2024-06-21 05:20:00+00:00,64511.23046875,64515.05078125,64477.50390625,64477.50390625,0,0.0,64543.7195040512,64543.7195040512,-66.21559780120151,
299,2024-06-21 05:25:00+00:00,64517.0234375,64542.6796875,64510.703125,64542.6796875,13875200,0.0,64543.7195040512,64543.7195040512,-1.0398165512015112,1
300,2024-06-21 05:30:00+00:00,64541.9921875,64545.4453125,64536.78125,64545.4453125,0,64495.95290484352,0.0,64495.95290484352,49.49240765647846,
301,2024-06-21 05:35:00+00:00,64569.55078125,64590.01171875,64554.99609375,64559.8125,2308096,64527.40292685917,0.0,64527.40292685917,32.40957314083062,
302,2024-06-21 05:40:00+00:00,64557.83984375,64557.83984375,64549.80859375,64549.80859375,0,64527.40292685917,0.0,64527.40292685917,22.405666890830616,
303,2024-06-21 05:45:00+00:00,64541.6015625,64560.03515625,64541.6015625,64545.4921875,0,64527.40292685917,0.0,64527.40292685917,18.089260640830616,
304,2024-06-21 05:50:00+00:00,64553.69140625,64597.01171875,64553.69140625,64597.01171875,0,64534.851655555336,0.0,64534.851655555336,62.16006319466396,
305,2024-06-21 05:55:00+00:00,64613.5078125,64629.828125,64613.5078125,64622.41796875,0,64581.936411874805,0.0,64581.936411874805,40.481556875194656,
306,2024-06-21 06:00:00+00:00,64624.140625,64624.140625,64593.73828125,64593.73828125,0,64581.936411874805,0.0,64581.936411874805,11.801869375194656,
307,2024-06-21 06:05:00+00:00,64590.28125,64620.55859375,64582.16015625,64620.55859375,0,64581.936411874805,0.0,64581.936411874805,38.622181875194656,
308,2024-06-21 06:10:00+00:00,64654.79296875,64685.8046875,64654.79296875,64685.8046875,0,64628.89146456923,0.0,64628.89146456923,56.91322293077246,
309,2024-06-21 06:15:00+00:00,64691.51953125,64691.51953125,64665.03515625,64665.03515625,0,64638.362279049805,0.0,64638.362279049805,26.672877200195217,-1
310,2024-06-21 06:20:00+00:00,64676.0234375,64676.0234375,64585.21484375,64592.375,0,0.0,64675.623558230174,64675.623558230174,-83.24855823017424,
311,2024-06-21 06:25:00+00:00,64580.24609375,64580.24609375,64554.3828125,64575.7421875,0,0.0,64611.61764771966,64611.61764771966,-35.875460219656816,1
312,2024-06-21 06:30:00+00:00,64592.14453125,64621.88671875,64590.1015625,64621.88671875,0,64561.50681236481,0.0,64561.50681236481,60.379906385191134,
313,2024-06-21 06:35:00+00:00,64628.8359375,64641.11328125,64598.19921875,64598.19921875,0,64575.32624831583,0.0,64575.32624831583,22.872970434167655,
314,2024-06-21 06:40:00+00:00,64614.0234375,64614.0234375,64590.421875,64590.421875,0,64575.32624831583,0.0,64575.32624831583,15.095626684167655,
315,2024-06-21 06:45:00+00:00,64588.52734375,64617.38671875,64588.52734375,64614.21875,0,64575.32624831583,0.0,64575.32624831583,38.892501684167655,-1
316,2024-06-21 06:50:00+00:00,64591.03515625,64591.03515625,64547.50390625,64558.578125,0,0.0,64612.76665716526,64612.76665716526,-54.18853216525895,
317,2024-06-21 06:55:00+00:00,64559.80859375,64585.64453125,64554.56640625,64585.64453125,315392,0.0,64612.36069457373,64612.36069457373,-26.716163323726505,
318,2024-06-21 07:00:00+00:00,64585.90625,64650.84375,64585.90625,64595.25390625,0,0.0,64612.36069457373,64612.36069457373,-17.106788323726505,1
319,2024-06-21 07:05:00+00:00,64614.296875,64627.26953125,64604.91796875,64625.6171875,10639360,64572.79752489527,0.0,64572.79752489527,52.819662604728364,
320,2024-06-21 07:10:00+00:00,64620.88671875,64635.17578125,64620.88671875,64635.17578125,0,64587.63574115575,0.0,64587.63574115575,47.54004009425262,
321,2024-06-21 07:15:00+00:00,64646.41015625,64680.15234375,64646.41015625,64661.7421875,0,64622.427635790176,0.0,64622.427635790176,39.31455170982372,
322,2024-06-21 07:20:00+00:00,64674.10546875,64682.9609375,64656.62890625,64656.62890625,0,64630.39346596116,0.0,64630.39346596116,26.235440288837708,
323,2024-06-21 07:25:00+00:00,64648.2578125,64692.2265625,64648.2578125,64692.2265625,0,64630.39346596116,0.0,64630.39346596116,61.83309653883771,
324,2024-06-21 07:30:00+00:00,64679.6328125,64679.6328125,64657.4375,64657.4375,0,64630.39346596116,0.0,64630.39346596116,27.044034038837708,-1
325,2024-06-21 07:35:00+00:00,64635.5234375,64635.5234375,64591.9296875,64591.9296875,0,0.0,64655.69348948619,64655.69348948619,-63.76380198619154,
326,2024-06-21 07:40:00+00:00,64605.6875,64605.6875,64570.4921875,64584.33984375,0,0.0,64629.37960928757,64629.37960928757,-45.03976553757093,
327,2024-06-21 07:45:00+00:00,64524.9921875,64524.9921875,64423.484375,64423.484375,4313088,0.0,64527.484617108814,64527.484617108814,-104.00024210881384,
328,2024-06-21 07:50:00+00:00,64449.08984375,64449.08984375,64247.99609375,64247.99609375,57073664,0.0,64416.574046022935,64416.574046022935,-168.57795227293536,
329,2024-06-21 07:55:00+00:00,64299.546875,64307.5,64187.97265625,64187.97265625,136370176,0.0,64320.91703204564,64320.91703204564,-132.94437579563964,
330,2024-06-21 08:00:00+00:00,64181.43359375,64253.640625,64181.43359375,64253.640625,35330048,0.0,64290.62044602857,64290.62044602857,-36.9798210285735,
331,2024-06-21 08:05:00+00:00,64263.13671875,64263.13671875,64198.4140625,64198.4140625,36141056,0.0,64290.62044602857,64290.62044602857,-92.2063835285735,
332,2024-06-21 08:10:00+00:00,64227.76171875,64296.921875,64227.76171875,64289.9609375,70238208,0.0,64290.62044602857,64290.62044602857,-0.6595085285734967,
333,2024-06-21 08:15:00+00:00,64302.87890625,64302.87890625,64267.4609375,64278.98828125,27807744,0.0,64290.62044602857,64290.62044602857,-11.632164778573497,1
334,2024-06-21 08:20:00+00:00,64295.3046875,64320.19921875,64295.3046875,64320.19921875,15427584,64239.795850555965,0.0,64239.795850555965,80.40336819403456,
335,2024-06-21 08:25:00+00:00,64322.15234375,64322.15234375,64285.5234375,64285.5234375,13142016,64239.795850555965,0.0,64239.795850555965,45.727586944034556,
336,2024-06-21 08:30:00+00:00,64236.828125,64248.3828125,64236.828125,64240.0703125,30230528,64239.795850555965,0.0,64239.795850555965,0.2744619440345559,-1
337,2024-06-21 08:35:00+00:00,64204.1328125,64204.1328125,64119.35546875,64119.35546875,39200768,0.0,64230.70514330408,64230.70514330408,-111.34967455408332,
338,2024-06-21 08:40:00+00:00,64135.09375,64198.30078125,64117.640625,64198.30078125,16031744,0.0,64228.10162116117,64228.10162116117,-29.80083991117135,
339,2024-06-21 08:45:00+00:00,64128.0859375,64128.43359375,64128.0859375,64128.43359375,30101504,0.0,64198.39907623256,64198.39907623256,-69.96548248256295,
340,2024-06-21 08:50:00+00:00,63829.65234375,63829.65234375,63744.859375,63744.859375,408911872,0.0,63888.7386607968,63888.7386607968,-143.8792857968001,
341,2024-06-21 08:55:00+00:00,63783.0234375,63783.0234375,63642.78125,63642.78125,327915520,0.0,63818.26108377962,63818.26108377962,-175.47983377961646,
342,2024-06-21 09:00:00+00:00,63608.32421875,63634.421875,63580.703125,63580.703125,91338752,0.0,63708.59317852666,63708.59317852666,-127.89005352665845,
343,2024-06-21 09:05:00+00:00,63574.109375,63667.4453125,63574.109375,63582.64453125,125999104,0.0,63708.59317852666,63708.59317852666,-125.94864727665845,
344,2024-06-21 09:10:00+00:00,63697.93359375,63703.0859375,63693.78515625,63693.78515625,93460480,0.0,63708.59317852666,63708.59317852666,-14.808022276658448,
345,2024-06-21 09:15:00+00:00,63663.25,63663.25,63627.63671875,63638.77734375,72683520,0.0,63708.59317852666,63708.59317852666,-69.81583477665845,
346,2024-06-21 09:20:00+00:00,63581.703125,63636.96875,63581.703125,63636.96875,96016384,0.0,63703.84289068134,63703.84289068134,-66.8741406813424,1
347,2024-06-21 09:25:00+00:00,63724.92578125,63865.33203125,63716.0078125,63865.33203125,112367616,63682.77733588679,0.0,63682.77733588679,182.55469536320743,
348,2024-06-21 09:30:00+00:00,63845.65234375,63905.30078125,63845.65234375,63905.30078125,88197120,63772.408391360615,0.0,63772.408391360615,132.8923898893845,
349,2024-06-21 09:35:00+00:00,63806.0234375,64089.63671875,63806.0234375,64089.63671875,87590912,63826.70739597456,0.0,63826.70739597456,262.9293227754388,
350,2024-06-21 09:40:00+00:00,64071.39453125,64106.24609375,64071.39453125,64091.24609375,176742400,63976.3247423146,0.0,63976.3247423146,114.92135143539781,
351,2024-06-21 09:45:00+00:00,64041.171875,64043.91796875,64041.171875,64043.91796875,47382528,63976.3247423146,0.0,63976.3247423146,67.59322643539781,
352,2024-06-21 09:50:00+00:00,64074.09765625,64191.8359375,64074.09765625,64161.234375,82995200,64022.546908462326,0.0,64022.546908462326,138.68746653767448,
353,2024-06-21 09:55:00+00:00,64170.2109375,64170.2109375,64091.48046875,64091.48046875,82434048,64023.59475667859,0.0,64023.59475667859,67.88571207140922,
